date_block_num,shop_id,item_category_id,cat_shop_total_sales_sum,cat_shop_total_sales_mean,cat_shop_sales_heat
8,50,12,0.0,0.0,0.0
8,50,13,3.0,3.0,1.0
8,50,14,2.0,2.0,1.0
8,50,15,11.0,2.75,1.0
8,50,16,0.0,0.0,0.0
8,50,17,0.0,0.0,0.0
8,50,18,0.0,0.0,0.0
8,50,19,245.0,2.9878048780487805,3.0
8,50,20,0.0,0.0,0.0
8,50,21,60.0,2.0,2.0
8,50,22,15.0,2.5,1.0
8,50,23,67.0,1.7179487179487178,2.0
8,50,24,0.0,0.0,0.0
8,50,25,34.0,5.666666666666667,2.0
8,50,26,0.0,0.0,0.0
8,50,27,0.0,0.0,0.0
8,50,28,85.0,2.125,2.0
8,50,29,7.0,3.5,1.0
8,50,30,359.0,2.425675675675676,3.0
8,50,31,0.0,0.0,0.0
8,50,32,0.0,0.0,0.0
8,50,33,24.0,8.0,2.0
8,50,34,0.0,0.0,0.0
8,50,35,1.0,1.0,1.0
8,50,36,0.0,0.0,0.0
8,50,37,208.0,2.08,3.0
8,50,38,58.0,2.0714285714285716,2.0
8,50,39,0.0,0.0,0.0
8,50,40,1323.0,3.366412213740458,3.0
8,50,41,55.0,2.037037037037037,2.0
8,50,42,0.0,0.0,0.0
8,50,43,25.0,1.4705882352941178,2.0
8,50,44,0.0,0.0,0.0
8,50,45,3.0,1.0,1.0
8,50,46,0.0,0.0,0.0
8,50,47,0.0,0.0,0.0
8,50,48,0.0,0.0,0.0
8,50,49,23.0,2.090909090909091,2.0
8,50,50,0.0,0.0,0.0
8,50,51,0.0,0.0,0.0
8,50,52,0.0,0.0,0.0
8,50,53,0.0,0.0,0.0
8,50,54,0.0,0.0,0.0
8,50,55,421.0,2.2157894736842105,3.0
8,50,56,6.0,1.2,1.0
8,50,57,70.0,3.0434782608695654,2.0
8,50,58,13.0,1.4444444444444444,1.0
8,50,59,26.0,2.3636363636363638,2.0
8,50,60,4.0,2.0,1.0
8,50,61,0.0,0.0,0.0
8,50,62,129.0,6.7894736842105265,2.0
8,50,63,15.0,1.6666666666666667,1.0
8,50,64,18.0,1.8,2.0
8,50,65,16.0,1.2307692307692308,1.0
8,50,66,11.0,1.5714285714285714,1.0
8,50,67,33.0,1.2692307692307692,2.0
8,50,68,0.0,0.0,0.0
8,50,69,0.0,0.0,0.0
8,50,70,29.0,4.142857142857143,2.0
8,50,71,0.0,0.0,0.0
8,50,72,27.0,2.25,2.0
8,50,73,8.0,2.6666666666666665,1.0
8,50,74,0.0,0.0,0.0
8,50,75,74.0,2.740740740740741,2.0
8,50,76,0.0,0.0,0.0
8,50,77,11.0,1.8333333333333333,1.0
8,50,78,0.0,0.0,0.0
8,50,79,0.0,0.0,0.0
8,50,80,0.0,0.0,0.0
8,50,81,3.0,1.5,1.0
8,50,82,18.0,2.25,2.0
8,50,83,1.0,1.0,1.0
8,51,0,0.0,0.0,0.0
8,51,1,0.0,0.0,0.0
8,51,2,16.0,1.4545454545454546,2.0
8,51,3,0.0,0.0,0.0
8,51,4,3.0,1.5,1.0
8,51,5,6.0,2.0,1.0
8,51,6,3.0,1.0,1.0
8,51,7,0.0,0.0,0.0
8,51,8,0.0,0.0,0.0
8,51,9,0.0,0.0,0.0
8,51,10,0.0,0.0,0.0
8,51,11,14.0,1.4,2.0
8,51,12,0.0,0.0,0.0
8,51,13,0.0,0.0,0.0
8,51,14,0.0,0.0,0.0
8,51,15,5.0,2.5,1.0
8,51,16,0.0,0.0,0.0
8,51,17,0.0,0.0,0.0
8,51,18,0.0,0.0,0.0
8,51,19,124.0,1.9682539682539681,3.0
8,51,20,0.0,0.0,0.0
8,51,21,37.0,1.6818181818181819,2.0
8,51,22,11.0,1.1,2.0
8,51,23,40.0,1.3793103448275863,2.0
8,51,24,0.0,0.0,0.0
8,51,25,15.0,3.0,2.0
8,51,26,0.0,0.0,0.0
8,51,27,0.0,0.0,0.0
8,51,28,42.0,1.5555555555555556,2.0
8,51,29,3.0,1.0,1.0
8,51,30,228.0,1.9655172413793103,3.0
8,51,31,0.0,0.0,0.0
8,51,32,0.0,0.0,0.0
8,51,33,2.0,2.0,1.0
8,51,34,0.0,0.0,0.0
8,51,35,0.0,0.0,0.0
8,51,36,0.0,0.0,0.0
8,51,37,137.0,1.630952380952381,3.0
8,51,38,34.0,1.619047619047619,2.0
8,51,39,0.0,0.0,0.0
8,51,40,625.0,1.8825301204819278,3.0
8,51,41,33.0,1.32,2.0
8,51,42,0.0,0.0,0.0
8,51,43,17.0,1.3076923076923077,2.0
8,51,44,0.0,0.0,0.0
8,51,45,2.0,1.0,1.0
8,51,46,0.0,0.0,0.0
8,51,47,0.0,0.0,0.0
8,51,48,0.0,0.0,0.0
8,51,49,10.0,1.1111111111111112,2.0
8,51,50,0.0,0.0,0.0
8,51,51,0.0,0.0,0.0
8,51,52,0.0,0.0,0.0
8,51,53,0.0,0.0,0.0
8,51,54,0.0,0.0,0.0
8,51,55,235.0,1.6433566433566433,3.0
8,51,56,3.0,1.0,1.0
8,51,57,31.0,1.9375,2.0
8,51,58,7.0,1.0,1.0
8,51,59,20.0,1.6666666666666667,2.0
8,51,60,1.0,1.0,1.0
8,51,61,0.0,0.0,0.0
8,51,62,42.0,2.210526315789474,2.0
8,51,63,12.0,1.3333333333333333,2.0
8,51,64,9.0,1.0,2.0
8,51,65,13.0,1.3,2.0
8,51,66,4.0,1.0,1.0
8,51,67,26.0,1.0833333333333333,2.0
8,51,68,0.0,0.0,0.0
8,51,69,0.0,0.0,0.0
8,51,70,16.0,1.7777777777777777,2.0
8,51,71,0.0,0.0,0.0
8,51,72,18.0,1.6363636363636365,2.0
8,51,73,5.0,1.0,1.0
8,51,74,0.0,0.0,0.0
8,51,75,42.0,1.75,2.0
8,51,76,0.0,0.0,0.0
8,51,77,7.0,1.75,1.0
8,51,78,0.0,0.0,0.0
8,51,79,0.0,0.0,0.0
8,51,80,0.0,0.0,0.0
8,51,81,0.0,0.0,0.0
8,51,82,5.0,1.25,1.0
8,51,83,0.0,0.0,0.0
8,52,0,0.0,0.0,0.0
8,52,1,0.0,0.0,0.0
8,52,2,20.0,1.25,2.0
8,52,3,1.0,1.0,1.0
8,52,4,6.0,2.0,1.0
8,52,5,15.0,2.5,2.0
8,52,6,4.0,1.3333333333333333,1.0
8,52,7,0.0,0.0,0.0
8,52,8,0.0,0.0,0.0
8,52,9,0.0,0.0,0.0
8,52,10,0.0,0.0,0.0
8,52,11,21.0,4.2,2.0
8,52,12,0.0,0.0,0.0
8,52,13,0.0,0.0,0.0
8,52,14,1.0,1.0,1.0
8,52,15,5.0,1.25,1.0
8,52,16,0.0,0.0,0.0
8,52,17,0.0,0.0,0.0
8,52,18,0.0,0.0,0.0
8,52,19,154.0,3.08,3.0
8,52,20,0.0,0.0,0.0
8,52,21,34.0,1.5454545454545454,2.0
8,52,22,4.0,1.0,1.0
8,52,23,33.0,1.5,2.0
8,52,24,0.0,0.0,0.0
8,52,25,23.0,3.8333333333333335,2.0
8,52,26,0.0,0.0,0.0
8,52,27,0.0,0.0,0.0
8,52,28,53.0,1.8275862068965518,2.0
8,52,29,4.0,1.3333333333333333,1.0
8,52,30,235.0,1.9915254237288136,3.0
8,52,31,0.0,0.0,0.0
8,52,32,0.0,0.0,0.0
8,52,33,4.0,4.0,1.0
8,52,34,0.0,0.0,0.0
8,52,35,1.0,1.0,1.0
8,52,36,0.0,0.0,0.0
8,52,37,115.0,1.4556962025316456,3.0
8,52,38,26.0,1.2380952380952381,2.0
8,52,39,0.0,0.0,0.0
8,52,40,784.0,2.8613138686131387,3.0
8,52,41,24.0,1.411764705882353,2.0
8,52,42,0.0,0.0,0.0
8,52,43,12.0,1.2,2.0
8,52,44,0.0,0.0,0.0
8,52,45,1.0,1.0,1.0
8,52,46,0.0,0.0,0.0
8,52,47,0.0,0.0,0.0
8,52,48,0.0,0.0,0.0
8,52,49,10.0,1.1111111111111112,1.0
8,52,50,0.0,0.0,0.0
8,52,51,0.0,0.0,0.0
8,52,52,0.0,0.0,0.0
8,52,53,0.0,0.0,0.0
8,52,54,0.0,0.0,0.0
8,52,55,229.0,1.748091603053435,3.0
8,52,56,7.0,2.3333333333333335,1.0
8,52,57,23.0,1.2777777777777777,2.0
8,52,58,8.0,1.1428571428571428,1.0
8,52,59,11.0,1.5714285714285714,1.0
8,52,60,2.0,1.0,1.0
8,52,61,0.0,0.0,0.0
8,52,62,95.0,7.916666666666667,3.0
8,52,63,16.0,1.1428571428571428,2.0
8,52,64,7.0,1.1666666666666667,1.0
8,52,65,8.0,1.0,1.0
8,52,66,9.0,1.125,1.0
8,52,67,22.0,1.2222222222222223,2.0
8,52,68,0.0,0.0,0.0
8,52,69,3.0,1.0,1.0
8,52,70,31.0,4.428571428571429,2.0
8,52,71,0.0,0.0,0.0
8,52,72,12.0,1.3333333333333333,2.0
8,52,73,11.0,1.375,1.0
8,52,74,0.0,0.0,0.0
8,52,75,32.0,1.7777777777777777,2.0
8,52,76,0.0,0.0,0.0
8,52,77,4.0,1.0,1.0
8,52,78,0.0,0.0,0.0
8,52,79,0.0,0.0,0.0
8,52,80,0.0,0.0,0.0
8,52,81,0.0,0.0,0.0
8,52,82,5.0,1.25,1.0
8,52,83,1.0,1.0,1.0
8,53,0,0.0,0.0,0.0
8,53,1,0.0,0.0,0.0
8,53,2,27.0,2.4545454545454546,2.0
8,53,3,0.0,0.0,0.0
8,53,4,5.0,2.5,1.0
8,53,5,25.0,5.0,2.0
8,53,6,5.0,1.6666666666666667,1.0
8,53,7,0.0,0.0,0.0
8,53,8,0.0,0.0,0.0
8,53,9,0.0,0.0,0.0
8,53,10,0.0,0.0,0.0
8,53,11,34.0,4.25,2.0
8,53,12,0.0,0.0,0.0
8,53,13,0.0,0.0,0.0
8,53,14,1.0,1.0,1.0
8,53,15,4.0,2.0,1.0
8,53,16,0.0,0.0,0.0
8,53,17,0.0,0.0,0.0
8,53,18,0.0,0.0,0.0
8,53,19,167.0,3.0925925925925926,3.0
8,53,20,0.0,0.0,0.0
8,53,21,38.0,1.9,2.0
8,53,22,10.0,1.6666666666666667,1.0
8,53,23,44.0,1.76,2.0
8,53,24,0.0,0.0,0.0
8,53,25,29.0,5.8,2.0
8,53,26,0.0,0.0,0.0
8,53,27,0.0,0.0,0.0
8,53,28,68.0,2.2666666666666666,2.0
8,53,29,8.0,4.0,1.0
8,53,30,178.0,1.956043956043956,3.0
8,53,31,0.0,0.0,0.0
8,53,32,0.0,0.0,0.0
8,53,33,7.0,7.0,1.0
8,53,34,0.0,0.0,0.0
8,53,35,1.0,1.0,1.0
8,53,36,0.0,0.0,0.0
8,53,37,157.0,1.891566265060241,3.0
8,53,38,29.0,1.5263157894736843,2.0
8,53,39,0.0,0.0,0.0
8,53,40,913.0,3.063758389261745,3.0
8,53,41,27.0,1.2857142857142858,2.0
8,53,42,0.0,0.0,0.0
8,53,43,20.0,1.5384615384615385,2.0
8,53,44,0.0,0.0,0.0
8,53,45,2.0,1.0,1.0
8,53,46,1.0,1.0,1.0
8,53,47,0.0,0.0,0.0
8,53,48,0.0,0.0,0.0
8,53,49,9.0,1.2857142857142858,1.0
8,53,50,0.0,0.0,0.0
8,53,51,0.0,0.0,0.0
8,53,52,0.0,0.0,0.0
8,53,53,0.0,0.0,0.0
8,53,54,0.0,0.0,0.0
8,53,55,253.0,1.9921259842519685,3.0
8,53,56,5.0,2.5,1.0
8,53,57,35.0,1.9444444444444444,2.0
8,53,58,8.0,1.6,1.0
8,53,59,14.0,1.5555555555555556,2.0
8,53,60,2.0,1.0,1.0
8,53,61,0.0,0.0,0.0
8,53,62,125.0,8.928571428571429,3.0
8,53,63,11.0,1.8333333333333333,1.0
8,53,64,16.0,1.7777777777777777,2.0
8,53,65,10.0,1.4285714285714286,1.0
8,53,66,8.0,1.6,1.0
8,53,67,28.0,1.75,2.0
8,53,68,0.0,0.0,0.0
8,53,69,2.0,1.0,1.0
8,53,70,24.0,4.0,2.0
8,53,71,0.0,0.0,0.0
8,53,72,16.0,1.3333333333333333,2.0
8,53,73,2.0,1.0,1.0
8,53,74,0.0,0.0,0.0
8,53,75,54.0,2.5714285714285716,2.0
8,53,76,0.0,0.0,0.0
8,53,77,8.0,1.1428571428571428,1.0
8,53,78,0.0,0.0,0.0
8,53,79,0.0,0.0,0.0
8,53,80,0.0,0.0,0.0
8,53,81,1.0,1.0,1.0
8,53,82,8.0,1.3333333333333333,1.0
8,53,83,1.0,1.0,1.0
8,54,0,0.0,0.0,0.0
8,54,1,0.0,0.0,0.0
8,54,2,50.0,2.0,2.0
8,54,3,0.0,0.0,0.0
8,54,4,30.0,3.0,2.0
8,54,5,38.0,2.0,2.0
8,54,6,17.0,1.5454545454545454,2.0
8,54,7,0.0,0.0,0.0
8,54,8,0.0,0.0,0.0
8,54,9,0.0,0.0,0.0
8,54,10,0.0,0.0,0.0
8,54,11,46.0,4.181818181818182,2.0
8,54,12,0.0,0.0,0.0
8,54,13,1.0,1.0,1.0
8,54,14,3.0,1.0,1.0
8,54,15,13.0,2.1666666666666665,2.0
8,54,16,0.0,0.0,0.0
8,54,17,0.0,0.0,0.0
8,54,18,0.0,0.0,0.0
8,54,19,479.0,2.8511904761904763,3.0
8,54,20,0.0,0.0,0.0
8,54,21,192.0,2.56,3.0
8,54,22,49.0,1.53125,2.0
8,54,23,198.0,2.3294117647058825,3.0
8,54,24,0.0,0.0,0.0
8,54,25,51.0,4.25,2.0
8,54,26,0.0,0.0,0.0
8,54,27,0.0,0.0,0.0
8,54,28,235.0,3.0921052631578947,3.0
8,54,29,12.0,1.5,2.0
8,54,30,684.0,2.1375,3.0
8,54,31,0.0,0.0,0.0
8,54,32,0.0,0.0,0.0
8,54,33,25.0,5.0,2.0
8,54,34,0.0,0.0,0.0
8,54,35,20.0,5.0,2.0
8,54,36,0.0,0.0,0.0
8,54,37,449.0,2.0787037037037037,3.0
8,54,38,123.0,1.9838709677419355,3.0
8,54,39,0.0,0.0,0.0
8,54,40,2787.0,3.6054333764553688,3.0
8,54,41,177.0,2.8095238095238093,3.0
8,54,42,0.0,0.0,0.0
8,54,43,75.0,1.829268292682927,2.0
8,54,44,0.0,0.0,0.0
8,54,45,7.0,1.1666666666666667,1.0
8,54,46,0.0,0.0,0.0
8,54,47,0.0,0.0,0.0
8,54,48,0.0,0.0,0.0
8,54,49,45.0,1.6071428571428572,2.0
8,54,50,0.0,0.0,0.0
8,54,51,0.0,0.0,0.0
8,54,52,0.0,0.0,0.0
8,54,53,0.0,0.0,0.0
8,54,54,0.0,0.0,0.0
8,54,55,959.0,2.627397260273973,3.0
8,54,56,27.0,2.7,2.0
8,54,57,161.0,3.659090909090909,3.0
8,54,58,24.0,2.1818181818181817,2.0
8,54,59,44.0,1.9130434782608696,2.0
8,54,60,8.0,2.0,1.0
8,54,61,0.0,0.0,0.0
8,54,62,223.0,5.186046511627907,3.0
8,54,63,26.0,1.2380952380952381,2.0
8,54,64,35.0,1.5217391304347827,2.0
8,54,65,42.0,1.5555555555555556,2.0
8,54,66,21.0,1.5,2.0
8,54,67,127.0,1.7397260273972603,3.0
8,54,68,0.0,0.0,0.0
8,54,69,18.0,2.5714285714285716,2.0
8,54,70,45.0,2.8125,2.0
8,54,71,0.0,0.0,0.0
8,54,72,38.0,1.4074074074074074,2.0
8,54,73,18.0,1.5,2.0
8,54,74,0.0,0.0,0.0
8,54,75,141.0,2.517857142857143,3.0
8,54,76,0.0,0.0,0.0
8,54,77,33.0,1.8333333333333333,2.0
8,54,78,0.0,0.0,0.0
8,54,79,5.0,2.5,1.0
8,54,80,0.0,0.0,0.0
8,54,81,2.0,1.0,1.0
8,54,82,23.0,2.5555555555555554,2.0
8,54,83,2.0,1.0,1.0
8,55,0,0.0,0.0,0.0
8,55,1,0.0,0.0,0.0
8,55,2,7.0,1.75,2.0
8,55,3,0.0,0.0,0.0
8,55,4,4.0,1.3333333333333333,1.0
8,55,5,14.0,2.0,2.0
8,55,6,15.0,2.5,2.0
8,55,7,0.0,0.0,0.0
8,55,8,0.0,0.0,0.0
8,55,9,1.0,1.0,1.0
8,55,10,0.0,0.0,0.0
8,55,11,0.0,0.0,0.0
8,55,12,0.0,0.0,0.0
8,55,13,0.0,0.0,0.0
8,55,14,0.0,0.0,0.0
8,55,15,1.0,1.0,1.0
8,55,16,0.0,0.0,0.0
8,55,17,0.0,0.0,0.0
8,55,18,0.0,0.0,0.0
8,55,19,45.0,2.0454545454545454,3.0
8,55,20,0.0,0.0,0.0
8,55,21,11.0,1.375,2.0
8,55,22,6.0,1.2,2.0
8,55,23,37.0,3.0833333333333335,3.0
8,55,24,0.0,0.0,0.0
8,55,25,13.0,1.8571428571428572,2.0
8,55,26,0.0,0.0,0.0
8,55,27,0.0,0.0,0.0
8,55,28,11.0,1.5714285714285714,2.0
8,55,29,0.0,0.0,0.0
8,55,30,99.0,2.302325581395349,3.0
8,55,31,0.0,0.0,0.0
8,55,32,0.0,0.0,0.0
8,55,33,2.0,1.0,1.0
8,55,34,0.0,0.0,0.0
8,55,35,0.0,0.0,0.0
8,55,36,0.0,0.0,0.0
8,55,37,44.0,2.933333333333333,3.0
8,55,38,8.0,1.3333333333333333,2.0
8,55,39,0.0,0.0,0.0
8,55,40,325.0,4.0625,3.0
8,55,41,12.0,3.0,2.0
8,55,42,0.0,0.0,0.0
8,55,43,9.0,1.5,2.0
8,55,44,0.0,0.0,0.0
8,55,45,1.0,1.0,1.0
8,55,46,0.0,0.0,0.0
8,55,47,0.0,0.0,0.0
8,55,48,0.0,0.0,0.0
8,55,49,2.0,1.0,1.0
8,55,50,0.0,0.0,0.0
8,55,51,0.0,0.0,0.0
8,55,52,0.0,0.0,0.0
8,55,53,0.0,0.0,0.0
8,55,54,0.0,0.0,0.0
8,55,55,69.0,1.6829268292682926,3.0
8,55,56,1.0,1.0,1.0
8,55,57,20.0,2.857142857142857,2.0
8,55,58,9.0,3.0,2.0
8,55,59,6.0,2.0,2.0
8,55,60,0.0,0.0,0.0
8,55,61,0.0,0.0,0.0
8,55,62,4.0,1.0,1.0
8,55,63,0.0,0.0,0.0
8,55,64,6.0,2.0,2.0
8,55,65,0.0,0.0,0.0
8,55,66,0.0,0.0,0.0
8,55,67,5.0,1.6666666666666667,1.0
8,55,68,0.0,0.0,0.0
8,55,69,0.0,0.0,0.0
8,55,70,4.0,2.0,1.0
8,55,71,0.0,0.0,0.0
8,55,72,0.0,0.0,0.0
8,55,73,1.0,1.0,1.0
8,55,74,0.0,0.0,0.0
8,55,75,14.0,2.3333333333333335,2.0
8,55,76,0.0,0.0,0.0
8,55,77,6.0,2.0,2.0
8,55,78,0.0,0.0,0.0
8,55,79,0.0,0.0,0.0
8,55,80,0.0,0.0,0.0
8,55,81,0.0,0.0,0.0
8,55,82,0.0,0.0,0.0
8,55,83,0.0,0.0,0.0
8,56,0,0.0,0.0,0.0
8,56,1,0.0,0.0,0.0
8,56,2,18.0,1.2857142857142858,2.0
8,56,3,1.0,1.0,1.0
8,56,4,9.0,2.25,1.0
8,56,5,17.0,1.7,2.0
8,56,6,6.0,1.2,1.0
8,56,7,0.0,0.0,0.0
8,56,8,0.0,0.0,0.0
8,56,9,0.0,0.0,0.0
8,56,10,0.0,0.0,0.0
8,56,11,19.0,2.7142857142857144,2.0
8,56,12,0.0,0.0,0.0
8,56,13,0.0,0.0,0.0
8,56,14,4.0,1.3333333333333333,1.0
8,56,15,3.0,1.5,1.0
8,56,16,0.0,0.0,0.0
8,56,17,0.0,0.0,0.0
8,56,18,0.0,0.0,0.0
8,56,19,183.0,2.2048192771084336,3.0
8,56,20,0.0,0.0,0.0
8,56,21,55.0,1.896551724137931,2.0
8,56,22,18.0,1.5,2.0
8,56,23,74.0,1.8048780487804879,2.0
8,56,24,0.0,0.0,0.0
8,56,25,25.0,4.166666666666667,2.0
8,56,26,0.0,0.0,0.0
8,56,27,0.0,0.0,0.0
8,56,28,68.0,1.8888888888888888,2.0
8,56,29,11.0,1.8333333333333333,1.0
8,56,30,368.0,2.3,3.0
8,56,31,0.0,0.0,0.0
8,56,32,0.0,0.0,0.0
8,56,33,6.0,3.0,1.0
8,56,34,0.0,0.0,0.0
8,56,35,1.0,1.0,1.0
8,56,36,0.0,0.0,0.0
8,56,37,162.0,1.542857142857143,3.0
8,56,38,42.0,1.3125,2.0
8,56,39,0.0,0.0,0.0
8,56,40,935.0,2.258454106280193,3.0
8,56,41,69.0,1.9166666666666667,2.0
8,56,42,0.0,0.0,0.0
8,56,43,28.0,1.6470588235294117,2.0
8,56,44,0.0,0.0,0.0
8,56,45,0.0,0.0,0.0
8,56,46,2.0,2.0,1.0
8,56,47,0.0,0.0,0.0
8,56,48,0.0,0.0,0.0
8,56,49,16.0,1.4545454545454546,2.0
8,56,50,0.0,0.0,0.0
8,56,51,0.0,0.0,0.0
8,56,52,0.0,0.0,0.0
8,56,53,0.0,0.0,0.0
8,56,54,0.0,0.0,0.0
8,56,55,335.0,1.6502463054187193,3.0
8,56,56,3.0,1.0,1.0
8,56,57,47.0,1.8076923076923077,2.0
8,56,58,17.0,1.3076923076923077,2.0
8,56,59,11.0,1.2222222222222223,1.0
8,56,60,0.0,0.0,0.0
8,56,61,0.0,0.0,0.0
8,56,62,83.0,4.15,2.0
8,56,63,19.0,1.1176470588235294,2.0
8,56,64,7.0,1.1666666666666667,1.0
8,56,65,18.0,1.5,2.0
8,56,66,6.0,1.0,1.0
8,56,67,32.0,1.1428571428571428,2.0
8,56,68,0.0,0.0,0.0
8,56,69,3.0,1.5,1.0
8,56,70,24.0,4.0,2.0
8,56,71,0.0,0.0,0.0
8,56,72,18.0,1.3846153846153846,2.0
8,56,73,9.0,1.0,1.0
8,56,74,0.0,0.0,0.0
8,56,75,37.0,1.7619047619047619,2.0
8,56,76,0.0,0.0,0.0
8,56,77,12.0,1.7142857142857142,1.0
8,56,78,0.0,0.0,0.0
8,56,79,0.0,0.0,0.0
8,56,80,0.0,0.0,0.0
8,56,81,0.0,0.0,0.0
8,56,82,8.0,1.1428571428571428,1.0
8,56,83,0.0,0.0,0.0
8,57,0,0.0,0.0,0.0
8,57,1,0.0,0.0,0.0
8,57,2,55.0,2.1153846153846154,2.0
8,57,3,3.0,1.0,1.0
8,57,4,12.0,2.0,1.0
8,57,5,38.0,2.533333333333333,2.0
8,57,6,16.0,2.0,1.0
8,57,7,0.0,0.0,0.0
8,57,8,0.0,0.0,0.0
8,57,9,0.0,0.0,0.0
8,57,10,0.0,0.0,0.0
8,57,11,15.0,1.875,1.0
8,57,12,0.0,0.0,0.0
8,57,13,1.0,1.0,1.0
8,57,14,2.0,1.0,1.0
8,57,15,13.0,2.6,1.0
8,57,16,0.0,0.0,0.0
8,57,17,0.0,0.0,0.0
8,57,18,0.0,0.0,0.0
8,57,19,344.0,2.9401709401709404,3.0
8,57,20,0.0,0.0,0.0
8,57,21,115.0,2.5555555555555554,2.0
8,57,22,40.0,2.1052631578947367,2.0
8,57,23,164.0,2.6031746031746033,2.0
8,57,24,0.0,0.0,0.0
8,57,25,42.0,6.0,2.0
8,57,26,0.0,0.0,0.0
8,57,27,0.0,0.0,0.0
8,57,28,176.0,3.3207547169811322,2.0
8,57,29,17.0,1.8888888888888888,1.0
8,57,30,434.0,2.0375586854460095,3.0
8,57,31,0.0,0.0,0.0
8,57,32,0.0,0.0,0.0
8,57,33,15.0,3.75,1.0
8,57,34,0.0,0.0,0.0
8,57,35,4.0,1.3333333333333333,1.0
8,57,36,0.0,0.0,0.0
8,57,37,344.0,2.2781456953642385,3.0
8,57,38,84.0,2.1,2.0
8,57,39,0.0,0.0,0.0
8,57,40,1637.0,2.6488673139158574,3.0
8,57,41,114.0,2.1923076923076925,2.0
8,57,42,0.0,0.0,0.0
8,57,43,51.0,1.6451612903225807,2.0
8,57,44,0.0,0.0,0.0
8,57,45,5.0,1.25,1.0
8,57,46,0.0,0.0,0.0
8,57,47,0.0,0.0,0.0
8,57,48,0.0,0.0,0.0
8,57,49,25.0,1.6666666666666667,1.0
8,57,50,0.0,0.0,0.0
8,57,51,0.0,0.0,0.0
8,57,52,0.0,0.0,0.0
8,57,53,0.0,0.0,0.0
8,57,54,0.0,0.0,0.0
8,57,55,650.0,2.4714828897338403,3.0
8,57,56,13.0,1.4444444444444444,1.0
8,57,57,118.0,3.189189189189189,2.0
8,57,58,19.0,1.9,1.0
8,57,59,45.0,2.3684210526315788,2.0
8,57,60,5.0,2.5,1.0
8,57,61,0.0,0.0,0.0
8,57,62,142.0,4.303030303030303,2.0
8,57,63,32.0,1.6842105263157894,2.0
8,57,64,32.0,2.1333333333333333,2.0
8,57,65,47.0,2.611111111111111,2.0
8,57,66,16.0,1.2307692307692308,1.0
8,57,67,92.0,1.6140350877192982,2.0
8,57,68,0.0,0.0,0.0
8,57,69,9.0,1.5,1.0
8,57,70,26.0,2.3636363636363638,1.0
8,57,71,0.0,0.0,0.0
8,57,72,42.0,2.3333333333333335,2.0
8,57,73,19.0,1.5833333333333333,1.0
8,57,74,0.0,0.0,0.0
8,57,75,107.0,2.4318181818181817,2.0
8,57,76,0.0,0.0,0.0
8,57,77,16.0,1.7777777777777777,1.0
8,57,78,0.0,0.0,0.0
8,57,79,1.0,1.0,1.0
8,57,80,0.0,0.0,0.0
8,57,81,0.0,0.0,0.0
8,57,82,10.0,1.25,1.0
8,57,83,6.0,1.5,1.0
8,58,0,0.0,0.0,0.0
8,58,1,0.0,0.0,0.0
8,58,2,25.0,1.6666666666666667,2.0
8,58,3,5.0,2.5,1.0
8,58,4,15.0,2.142857142857143,1.0
8,58,5,16.0,2.2857142857142856,1.0
8,58,6,6.0,1.5,1.0
8,58,7,0.0,0.0,0.0
8,58,8,0.0,0.0,0.0
8,58,9,0.0,0.0,0.0
8,58,10,0.0,0.0,0.0
8,58,11,9.0,1.2857142857142858,1.0
8,58,12,0.0,0.0,0.0
8,58,13,0.0,0.0,0.0
8,58,14,3.0,1.0,1.0
8,58,15,10.0,2.0,1.0
8,58,16,0.0,0.0,0.0
8,58,17,0.0,0.0,0.0
8,58,18,0.0,0.0,0.0
8,58,19,203.0,2.7432432432432434,3.0
8,58,20,0.0,0.0,0.0
8,58,21,58.0,1.6571428571428573,2.0
8,58,22,21.0,2.3333333333333335,2.0
8,58,23,56.0,1.8666666666666667,2.0
8,58,24,0.0,0.0,0.0
8,58,25,28.0,4.0,2.0
8,58,26,0.0,0.0,0.0
8,58,27,0.0,0.0,0.0
8,58,28,94.0,2.5405405405405403,2.0
8,58,29,6.0,1.5,1.0
8,58,30,256.0,1.8156028368794326,3.0
8,58,31,0.0,0.0,0.0
8,58,32,0.0,0.0,0.0
8,58,33,6.0,6.0,1.0
8,58,34,0.0,0.0,0.0
8,58,35,0.0,0.0,0.0
8,58,36,0.0,0.0,0.0
8,58,37,183.0,1.946808510638298,3.0
8,58,38,46.0,1.6428571428571428,2.0
8,58,39,0.0,0.0,0.0
8,58,40,805.0,2.1875,3.0
8,58,41,54.0,1.6363636363636365,2.0
8,58,42,0.0,0.0,0.0
8,58,43,37.0,1.85,2.0
8,58,44,0.0,0.0,0.0
8,58,45,2.0,1.0,1.0
8,58,46,0.0,0.0,0.0
8,58,47,0.0,0.0,0.0
8,58,48,0.0,0.0,0.0
8,58,49,13.0,1.3,1.0
8,58,50,0.0,0.0,0.0
8,58,51,0.0,0.0,0.0
8,58,52,0.0,0.0,0.0
8,58,53,0.0,0.0,0.0
8,58,54,0.0,0.0,0.0
8,58,55,321.0,1.9573170731707317,3.0
8,58,56,5.0,1.25,1.0
8,58,57,58.0,2.32,2.0
8,58,58,13.0,2.1666666666666665,1.0
8,58,59,21.0,1.75,2.0
8,58,60,1.0,1.0,1.0
